Measurement ID;3576
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;5/4/2017 8:18:56 AM
End Time;5/6/2017 11:56:52 AM
Test section;EIS00010
Comment;10degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
5/6/2017 6:50:19 AM;53;EIS;46:31:13.451;00:00:21.685;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.32803;23.71790;8.30764;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99720;0.39680;25.13077;19.30376;0.00000;0.00000;12.40748;
5/6/2017 6:50:30 AM;53;EIS;46:31:24.994;00:00:33.228;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;3.32918;23.44352;6.14570;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.96305;0.39737;24.23569;14.68950;0.00000;0.00000;12.19453;
5/6/2017 6:50:42 AM;53;EIS;46:31:36.928;00:00:45.162;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;3.33081;23.32993;4.23011;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.97735;0.41220;23.71032;10.27703;0.00000;0.00000;12.20574;
5/6/2017 6:50:54 AM;53;EIS;46:31:48.813;00:00:57.047;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;3.33190;23.38892;2.55990;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99158;0.42143;23.52859;6.24611;0.00000;0.00000;12.40748;
5/6/2017 6:51:05 AM;53;EIS;46:31:59.773;00:01:08.007;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;3.32681;23.59625;1.26450;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00393;0.42485;23.63011;3.06748;0.00000;0.00000;12.40748;
5/6/2017 6:51:16 AM;53;EIS;46:32:10.804;00:01:19.038;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;3.32434;23.88328;0.29219;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01053;0.42308;23.88507;0.70092;0.00000;0.00000;12.20574;
5/6/2017 6:51:27 AM;53;EIS;46:32:21.766;00:01:30.000;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;3.32946;24.27121;-0.55914;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01620;0.41857;24.27765;-1.31971;0.00000;0.00000;12.20574;
5/6/2017 6:51:38 AM;53;EIS;46:32:32.864;00:01:41.098;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;3.32196;24.71397;-1.23179;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01920;0.41189;24.74465;-2.85337;0.00000;0.00000;12.40748;
5/6/2017 6:51:50 AM;53;EIS;46:32:44.245;00:01:52.479;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;3.33785;25.20609;-1.78266;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02110;0.40409;25.26905;-4.04541;0.00000;0.00000;12.41869;
5/6/2017 6:52:02 AM;53;EIS;46:32:56.167;00:02:04.401;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.32324;25.73975;-2.23561;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02237;0.39571;25.83665;-4.96393;0.00000;0.00000;12.41869;
5/6/2017 6:52:13 AM;53;EIS;46:33:07.976;00:02:16.210;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.33866;26.32061;-2.62276;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02360;0.38698;26.45096;-5.69055;0.00000;0.00000;12.40748;
5/6/2017 6:52:26 AM;53;EIS;46:33:20.104;00:02:28.338;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.32660;26.92132;-2.94966;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02378;0.37803;27.08242;-6.25273;0.00000;0.00000;12.41869;
5/6/2017 6:52:38 AM;53;EIS;46:33:32.531;00:02:40.765;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.32981;27.55688;-3.23996;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02537;0.36955;27.74669;-6.70568;0.00000;0.00000;12.40748;
5/6/2017 6:52:50 AM;53;EIS;46:33:44.379;00:02:52.613;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.33649;28.21605;-3.50494;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02410;0.36018;28.43291;-7.08089;0.00000;0.00000;12.40748;
5/6/2017 6:53:02 AM;53;EIS;46:33:56.531;00:03:04.765;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.31978;28.91214;-3.75366;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02513;0.35162;29.15479;-7.39732;0.00000;0.00000;12.40748;
5/6/2017 6:53:14 AM;53;EIS;46:34:08.344;00:03:16.578;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.33546;29.64160;-3.99214;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02601;0.34304;29.90923;-7.67046;0.00000;0.00000;12.19453;
5/6/2017 6:53:26 AM;53;EIS;46:34:20.563;00:03:28.797;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.33004;30.39750;-4.22786;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02651;0.33448;30.69011;-7.91824;0.00000;0.00000;12.40748;
5/6/2017 6:53:38 AM;53;EIS;46:34:32.117;00:03:40.351;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.34035;31.19150;-4.45414;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02655;0.32581;31.50792;-8.12688;0.00000;0.00000;12.40748;
5/6/2017 6:53:49 AM;53;EIS;46:34:43.968;00:03:52.202;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.33009;32.00202;-4.67431;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02612;0.31728;32.34159;-8.31002;0.00000;0.00000;12.41869;
5/6/2017 6:54:02 AM;53;EIS;46:34:56.177;00:04:04.411;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.33013;32.81311;-4.89981;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02535;0.30905;33.17693;-8.49293;0.00000;0.00000;12.19453;
5/6/2017 6:54:13 AM;53;EIS;46:35:08.048;00:04:16.282;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.33860;33.61717;-5.15336;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02591;0.30165;34.00987;-8.71533;0.00000;0.00000;12.20574;
5/6/2017 6:54:26 AM;53;EIS;46:35:20.082;00:04:28.316;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.33970;34.39430;-5.47759;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02381;0.29397;34.82775;-9.04886;0.00000;0.00000;12.41869;
5/6/2017 6:54:37 AM;53;EIS;46:35:31.723;00:04:39.957;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.32265;35.13974;-5.91065;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02316;0.28714;35.63337;-9.54800;0.00000;0.00000;12.41869;
5/6/2017 6:54:49 AM;53;EIS;46:35:43.688;00:04:51.922;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.33021;35.88964;-6.53508;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02417;0.28075;36.47977;-10.31982;0.00000;0.00000;12.40748;
5/6/2017 6:55:02 AM;53;EIS;46:35:56.086;00:05:04.320;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.32049;36.63276;-7.38297;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02393;0.27400;37.36933;-11.39475;0.00000;0.00000;12.20574;
5/6/2017 6:55:13 AM;53;EIS;46:36:07.956;00:05:16.190;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.32498;37.43684;-8.54100;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02788;0.26769;38.39877;-12.85174;0.00000;0.00000;12.20574;
5/6/2017 6:55:26 AM;53;EIS;46:36:20.808;00:05:29.042;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.33472;38.36533;-10.09401;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03317;0.26044;39.67099;-14.74058;0.00000;0.00000;12.41869;
5/6/2017 6:55:38 AM;53;EIS;46:36:32.430;00:05:40.664;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.33433;39.47293;-12.09154;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04061;0.25207;41.28338;-17.03112;0.00000;0.00000;12.41869;
5/6/2017 6:55:50 AM;53;EIS;46:36:44.608;00:05:52.842;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.33961;40.82639;-14.63890;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05065;0.24225;43.37155;-19.72604;0.00000;0.00000;12.20574;
5/6/2017 6:56:01 AM;53;EIS;46:36:56.021;00:06:04.255;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.32096;42.58309;-17.85909;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06462;0.23055;46.17648;-22.75288;0.00000;0.00000;12.40748;
5/6/2017 6:56:14 AM;53;EIS;46:37:08.256;00:06:16.490;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.32417;44.89880;-21.72887;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08016;0.21655;49.88032;-25.82476;0.00000;0.00000;12.41869;
5/6/2017 6:56:26 AM;53;EIS;46:37:20.920;00:06:29.154;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.32892;47.93516;-26.42115;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09696;0.20042;54.73442;-28.86290;0.00000;0.00000;12.20574;
5/6/2017 6:56:39 AM;53;EIS;46:37:33.667;00:06:41.901;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.31986;51.84122;-31.84319;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.11140;0.18268;60.83996;-31.56010;0.00000;0.00000;12.41869;
5/6/2017 6:56:50 AM;53;EIS;46:37:44.655;00:06:52.889;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.32915;56.66403;-37.79244;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.12000;0.16444;68.11080;-33.70156;0.00000;0.00000;12.41869;
5/6/2017 6:57:01 AM;53;EIS;46:37:55.279;00:07:03.513;5;1;Pan_5pulse_EISSOC;3.32698;0.00000;-2.61000;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.32024;63.08708;-44.08322;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.12968;0.14678;76.96304;-34.94461;0.00000;0.00000;12.41869;
5/6/2017 6:57:15 AM;53;EIS;46:38:09.734;00:07:17.968;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.32856;72.29445;-50.16778;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.14374;0.12998;87.99599;-34.75820;0.00000;0.00000;12.40748;
5/6/2017 6:57:33 AM;53;EIS;46:38:27.869;00:07:36.103;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.32182;82.99145;-55.35936;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.13368;0.11364;99.76091;-33.70523;0.00000;0.00000;12.40748;
5/6/2017 6:57:57 AM;53;EIS;46:38:51.169;00:07:59.403;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.32453;95.59742;-59.24001;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.12745;0.10025;112.46442;-31.78575;0.00000;0.00000;12.40748;
5/6/2017 6:58:27 AM;53;EIS;46:39:21.453;00:08:29.687;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.32488;109.39786;-61.27448;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.11431;0.08887;125.38921;-29.25348;0.00000;0.00000;12.40748;
5/6/2017 6:59:06 AM;53;EIS;46:40:00.779;00:09:09.013;5;1;Pan_5pulse_EISSOC;3.32698;0.00000;-2.61000;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.32477;123.14471;-61.69989;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09893;0.07978;137.73705;-26.61250;0.00000;0.00000;12.40748;
5/6/2017 6:59:59 AM;53;EIS;46:40:53.376;00:10:01.610;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.32896;137.04614;-60.63296;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08782;0.07259;149.85994;-23.86591;0.00000;0.00000;12.40748;
5/6/2017 7:01:07 AM;53;EIS;46:42:01.582;00:11:09.816;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.32632;148.29627;-58.87958;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06421;0.06670;159.55748;-21.65507;0.00000;0.00000;12.40748;
5/6/2017 7:02:38 AM;53;EIS;46:43:32.328;00:12:40.562;5;1;Pan_5pulse_EISSOC;3.32763;0.00000;-2.61000;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.32769;160.28285;-56.97620;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06655;0.06270;170.10843;-19.56892;0.00000;0.00000;12.40748;
5/6/2017 7:04:39 AM;53;EIS;46:45:33.334;00:14:41.568;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.32811;169.61880;-55.35814;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04967;0.05883;178.42382;-18.07502;0.00000;0.00000;12.20574;
5/6/2017 7:07:19 AM;53;EIS;46:48:13.400;00:17:21.634;5;1;Pan_5pulse_EISSOC;3.32827;0.00000;-2.61000;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.32880;178.63369;-54.75713;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04635;0.05600;186.83773;-17.04203;0.00000;0.00000;12.40748;
5/6/2017 7:10:52 AM;53;EIS;46:51:46.797;00:20:55.031;5;1;Pan_5pulse_EISSOC;3.32891;0.00000;-2.61000;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.33051;187.48428;-55.06796;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04570;0.05351;195.40429;-16.36859;0.00000;0.00000;12.40748;
5/6/2017 7:15:36 AM;53;EIS;46:56:30.368;00:25:38.602;5;1;Pan_5pulse_EISSOC;3.32891;0.00000;-2.61000;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.33001;195.40890;-56.61522;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04101;0.05117;203.44513;-16.15773;0.00000;0.00000;12.40748;
5/6/2017 7:21:53 AM;53;EIS;47:02:47.435;00:31:55.669;5;1;Pan_5pulse_EISSOC;3.32956;0.00000;-2.61000;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.33078;204.34180;-59.31288;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04602;0.04916;212.77591;-16.18606;0.00000;0.00000;12.20574;
5/6/2017 7:30:15 AM;53;EIS;47:11:09.774;00:40:18.008;5;1;Pan_5pulse_EISSOC;3.33020;0.00000;-2.61000;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.33138;213.56429;-63.28537;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04672;0.04699;222.74368;-16.50610;0.00000;0.00000;12.40748;
5/6/2017 7:41:25 AM;53;EIS;47:22:19.868;00:51:28.102;5;1;Pan_5pulse_EISSOC;3.33084;0.00000;-2.61000;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.33182;223.35991;-68.38744;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04876;0.04490;233.59472;-17.02333;0.00000;0.00000;12.19453;
5/6/2017 7:56:17 AM;53;EIS;47:37:11.886;01:06:20.120;5;1;Pan_5pulse_EISSOC;3.33149;0.00000;-2.61000;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.33247;234.05349;-74.68562;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05178;0.04281;245.68064;-17.69769;0.00000;0.00000;12.39628;
5/6/2017 8:16:04 AM;53;EIS;47:56:58.603;01:26:06.837;5;1;Pan_5pulse_EISSOC;3.33149;0.00000;-2.61000;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.33306;244.59161;-82.13559;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04968;0.04068;258.01417;-18.56241;0.00000;0.00000;12.39628;
5/6/2017 8:42:28 AM;53;EIS;48:23:22.977;01:52:31.211;5;1;Pan_5pulse_EISSOC;3.33213;0.00000;-2.61000;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.33370;256.78313;-91.52409;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05695;0.03877;272.60637;-19.61737;0.00000;0.00000;12.40748;
5/6/2017 9:17:38 AM;53;EIS;48:58:32.556;02:27:40.790;5;1;Pan_5pulse_EISSOC;3.33277;0.00000;-2.61000;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.33444;267.74895;-102.82301;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05247;0.03670;286.81366;-21.00817;0.00000;0.00000;12.39628;
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;5/4/2017 8:18:56 AM
End Time;5/6/2017 11:56:52 AM
Test section;EIS00008
Comment;10degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
5/5/2017 12:20:07 PM;46;EIS;28:01:02.337;00:00:21.733;6;1;Pan_5pulse_EISSOC;3.59592;0.00000;-1.74002;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.59852;22.78365;8.18866;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99828;0.41233;24.21051;19.76893;0.00000;0.00000;12.20574;
